ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,354.3248176840873,24.599999923706054,2.5060369968414307
ImageNet16-120,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,369.8326484233741,27.16666663614909,2.884889602661133
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,367.97960173891767,32.06666668701172,3.0354857444763184
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,326.2943954930719,12.933333300272624,2.135270357131958
ImageNet16-120,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,361.2936423496017,22.733333348592122,2.9077324867248535
ImageNet16-120,|skip_connect~0|+|none~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|avg_pool_3x3~2|,356.7372001924945,29.83333331298828,2.4499969482421875
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,378.83863839415267,25.833333297729492,3.0339267253875732
ImageNet16-120,|avg_pool_3x3~0|+|none~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|nor_conv_1x1~2|,372.82764270128166,22.566666595458983,2.849541664123535
ImageNet16-120,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,368.4112944418333,25.933333333333334,2.9839422702789307
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,356.65871261371706,25.933333307902018,2.7645130157470703
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,350.7560462513519,19.266666648864746,2.7561373710632324
ImageNet16-120,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|none~2|,276.831757568742,10.566666669209798,1.7254140377044678
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|none~2|,367.109355422378,23.733333287556967,2.846398115158081
ImageNet16-120,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|none~0|skip_connect~1|none~2|,343.14209824326053,21.733333333333334,2.0794620513916016
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,354.61784759370863,21.50000003051758,2.7757723331451416
ImageNet16-120,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,371.059862529446,34.23333330281576,3.1098849773406982
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|skip_connect~2|,369.78154876805934,20.699999959309896,2.940697431564331
ImageNet16-120,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,354.7088441359167,22.500000005086264,2.475454568862915
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,382.3031620943408,25.599999944051106,3.2402892112731934
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,371.16082305465915,21.499999984741212,2.974716901779175
ImageNet16-120,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,-inf,0.8333333333333334,2.8318135738372803
ImageNet16-120,|none~0|+|none~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,-inf,0.8333333320617676,1.8183913230895996
ImageNet16-120,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,283.8979540952826,13.233333333333333,2.1387884616851807
ImageNet16-120,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,353.83322007811574,19.999999989827472,2.721179485321045
ImageNet16-120,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,-inf,0.8333333326975505,2.3733017444610596
ImageNet16-120,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,380.1844037393966,27.633333241780598,3.6090314388275146
